drive_step,theta_c,x_dot_c,y_dot_c,x_c,y_c,x_o
21.338000,1.350866,4.269067,30.699884,728.814148,100.487625,0.000000
21.360000,1.356837,4.279390,30.702297,728.902100,101.163788,0.000000
21.382000,1.362877,4.284244,30.706762,728.986084,101.840485,0.000000
21.404000,1.368921,4.288682,30.715048,729.066162,102.517830,0.000000
21.426000,1.374887,4.273621,30.725941,729.142029,103.195824,0.000000
21.448000,1.380710,4.261870,30.739416,729.213440,103.874641,0.000000
21.470000,1.386318,1.852825,30.841118,729.268616,104.553665,0.000000
21.492000,1.392059,2.105599,30.825771,729.312317,105.231979,0.000000
21.514000,1.398037,2.375216,30.808569,729.361816,105.909943,0.000000
21.536000,1.404153,2.641800,30.790899,729.417236,106.587524,0.000000
21.558000,1.410294,2.921216,30.774145,729.478760,107.264717,0.000000
21.580000,1.416300,3.179957,30.761433,729.546143,107.941589,0.000000
21.602000,1.422061,1.945558,30.809317,729.595642,108.619141,0.000000
21.624000,1.427911,1.836231,30.813892,729.634949,109.297066,0.000000
21.646000,1.433902,1.856005,30.816359,729.670227,109.975212,0.000000
21.668000,1.439968,1.860246,30.821428,729.701721,110.653618,0.000000
21.690000,1.446057,1.862849,30.828470,729.729248,111.332314,0.000000
21.712000,1.452078,1.855746,30.838772,729.752441,112.011360,0.000000
21.734000,1.457962,1.835491,30.849934,729.771484,112.690788,0.000000
21.756000,1.463621,0.589904,30.862131,729.783447,113.370384,0.000000
21.778000,1.469221,0.595656,30.863333,729.796570,114.049370,0.000000
21.800000,1.474820,0.595825,30.865789,729.809692,114.728394,0.000000
21.822000,1.480328,0.586627,30.868427,729.822632,115.407463,0.000000
21.844000,1.485771,0.576829,30.873289,729.835449,116.086624,0.000000
21.866000,1.491163,0.577452,30.880688,729.848206,116.765930,0.000000
21.888000,1.496577,0.589866,30.890436,729.861023,117.445427,0.000000
21.910000,1.502022,0.585504,30.901321,729.873962,118.125137,0.000000
21.932000,1.507387,0.572390,30.914679,729.886719,118.805130,0.000000
21.954000,1.512521,0.542027,30.930418,729.898926,119.485443,0.000000
21.976000,1.517331,0.505235,30.947912,729.910461,120.166122,0.000000
21.998000,1.521757,0.463186,30.966597,729.921082,120.847198,0.000000
22.020000,1.525758,0.417764,30.987154,729.930664,121.528709,0.000000
22.042000,1.529302,0.360521,31.007204,729.939209,122.210670,0.000000
22.064000,1.532251,0.292863,31.028671,729.946350,122.893082,0.000000
22.086000,1.534670,0.243484,31.050247,729.952209,123.575974,0.000000
22.108000,1.536660,0.199637,31.071903,729.956970,124.259338,0.000000
22.130000,1.538348,0.176214,31.095274,729.961060,124.943192,0.000000
22.152000,1.539907,0.169535,31.117233,729.964844,125.627556,0.000000
22.174000,1.541402,0.161085,31.140001,729.968445,126.312408,0.000000
22.196000,1.542853,0.153795,31.162745,729.971985,126.997765,0.000000
22.218000,1.544251,0.152688,31.187050,729.975281,127.683632,0.000000
22.240000,1.545568,0.144351,31.210724,729.978516,128.370010,0.000000
22.262000,1.546801,0.130076,31.234287,729.981567,129.056915,0.000000
22.284000,1.547944,0.120474,31.258217,729.984253,129.744370,0.000000
22.306000,1.548913,0.095507,31.282175,729.986633,130.432343,0.000000
22.328000,1.549700,0.077023,31.306561,729.988586,131.120850,0.000000
22.350000,1.550352,0.066824,31.330980,729.990173,131.809891,0.000000
22.372000,1.550912,0.060289,31.355051,729.991455,132.499451,0.000000
22.394000,1.551458,0.062788,31.379499,729.992798,133.189560,0.000000
22.416000,1.552041,0.066445,31.403917,729.994202,133.880203,0.000000
22.438000,1.552654,0.068616,31.428339,729.995728,134.571365,0.000000
22.460000,1.553281,0.069282,31.452492,729.997253,135.263092,0.000000
22.482000,1.553906,0.068594,31.476515,729.998779,135.955338,0.000000
22.504000,1.554513,0.083876,31.500799,730.000305,136.648117,0.000000
22.526000,1.555090,0.062689,31.525555,730.001648,137.341446,0.000000
22.548000,1.555603,0.051076,31.550352,730.002930,138.035294,0.000000
22.570000,1.556018,0.042459,31.575043,730.003967,138.729706,0.000000
22.592000,1.556362,0.036274,31.599514,730.004700,139.424637,0.000000
22.614000,1.556662,0.037047,31.623783,730.005432,140.120117,0.000000
22.636000,1.556959,0.035672,31.648760,730.006165,140.816132,0.000000
22.658000,1.557295,0.039493,31.673042,730.007019,141.512695,0.000000
22.680000,1.557663,0.041898,31.697279,730.007874,142.209793,0.000000
22.702000,1.558051,0.043133,31.721493,730.008911,142.907410,0.000000
22.724000,1.558448,0.043171,31.745720,730.009827,143.605560,0.000000
22.746000,1.558843,0.042286,31.769997,730.010803,144.304260,0.000000
22.768000,1.559227,0.040656,31.794353,730.011719,145.003510,0.000000
22.790000,1.559584,0.037048,31.818733,730.012573,145.703293,0.000000
22.812000,1.559888,0.031540,31.843029,730.013306,146.403595,0.000000
22.834000,1.560150,0.027907,31.867296,730.013977,147.104431,0.000000
22.856000,1.560387,0.025965,31.891520,730.014587,147.805817,0.000000
22.878000,1.560622,0.028225,31.916613,730.015137,148.507721,0.000000
22.900000,1.560880,0.030639,31.940639,730.015747,149.210175,0.000000
22.922000,1.561161,0.032226,31.964615,730.016418,149.913162,0.000000
22.944000,1.561454,0.032918,31.988617,730.017151,150.616684,0.000000
22.966000,1.561751,0.047111,32.012566,730.017883,151.320724,0.000000
22.988000,1.562044,0.037445,32.036522,730.018555,152.025299,0.000000
23.010000,1.562327,0.030275,32.060463,730.019287,152.730392,0.000000
23.032000,1.562593,0.028161,32.084469,730.019958,153.436020,0.000000
23.054000,1.562825,0.024369,32.108456,730.020508,154.142181,0.000000
23.076000,1.563030,0.021697,32.132568,730.020996,154.848862,0.000000
23.098000,1.563219,0.020182,32.156757,730.021484,155.556061,0.000000
23.120000,1.563405,0.020566,32.180382,730.021912,156.263794,0.000000
23.142000,1.563604,0.022230,32.204025,730.022400,156.972061,0.000000
23.164000,1.563817,0.024102,32.228085,730.022949,157.680847,0.000000
23.186000,1.564038,0.025570,32.252159,730.023499,158.390167,0.000000
23.208000,1.564263,0.025625,32.275803,730.024048,159.099991,0.000000
23.230000,1.564487,0.026828,32.298939,730.024597,159.810333,0.000000
23.252000,1.564707,0.023407,32.322285,730.025085,160.521194,0.000000
23.274000,1.564917,0.022169,32.346298,730.025635,161.232574,0.000000
23.296000,1.565109,0.020401,32.370285,730.026123,161.944473,0.000000
23.318000,1.565286,0.019408,32.393532,730.026550,162.656891,0.000000
23.340000,1.565455,0.018456,32.416496,730.026978,163.369827,0.000000
23.362000,1.565621,0.018932,32.440662,730.027344,164.083282,0.000000
23.384000,1.565791,0.018605,32.463539,730.027771,164.797256,0.000000
23.406000,1.565967,0.018991,32.487041,730.028198,165.511749,0.000000
23.428000,1.566146,0.019229,32.510643,730.028625,166.226746,0.000000
23.450000,1.566322,0.019139,32.533623,730.029053,166.942245,0.000000
23.472000,1.566497,0.018557,32.556767,730.029480,167.658264,0.000000
23.494000,1.566667,0.017442,32.580280,730.029907,168.374802,0.000000
23.516000,1.566830,0.016352,32.603470,730.030334,169.091843,0.000000
23.538000,1.566980,0.014083,32.626396,730.030518,169.809387,0.000000
23.560000,1.567121,0.011356,32.649738,730.030518,170.527451,0.000000
23.582000,1.567255,0.007990,32.672836,730.030518,171.246017,0.000000
23.604000,1.567387,0.004657,32.696091,730.030518,171.965103,0.000000
23.626000,1.567520,0.000717,32.718952,730.030518,172.684692,0.000000
23.648000,1.567655,-0.003584,32.742020,730.030518,173.404785,0.000000
23.670000,1.567791,-0.007450,32.765030,730.030518,174.125381,0.000000
23.692000,1.567927,-0.012633,32.787807,730.030518,174.846481,0.000000
23.714000,1.568063,-0.016797,32.810913,730.030212,175.568085,0.000000
23.736000,1.568198,-0.022072,32.833679,730.029541,176.290192,0.000000
23.758000,1.568332,-0.026654,32.856735,730.028870,177.012802,0.000000
23.780000,1.568461,-0.031531,32.879452,730.028198,177.735931,0.000000
23.802000,1.568589,-0.036326,32.902451,730.027527,178.459549,0.000000
23.824000,1.568715,-0.041034,32.925171,730.026855,179.183670,0.000000
23.846000,1.568843,-0.045759,32.947922,730.026184,179.908295,0.000000
23.868000,1.568975,-0.050803,32.970924,730.024841,180.633423,0.000000
23.890000,1.569107,-0.055541,32.993259,730.023499,181.359039,0.000000
23.912000,1.569243,-0.060528,33.016426,730.022156,182.085175,0.000000
23.934000,1.569380,-0.065502,33.038681,730.020813,182.811798,0.000000
23.956000,1.569519,-0.070571,33.061684,730.019470,183.538925,0.000000
23.978000,1.569659,-0.075711,33.084255,730.018127,184.266541,0.000000
24.000000,1.569800,-0.081127,33.106682,730.016113,184.994675,0.000000
24.022000,1.569941,-0.086481,33.129822,730.014099,185.723297,0.000000
24.044000,1.570081,-0.092121,33.151661,730.012085,186.452408,0.000000
24.066000,1.570222,-0.098045,33.174519,730.010071,187.182022,0.000000
24.088000,1.570363,-0.103051,33.197655,730.008057,187.912140,0.000000
24.110000,1.570501,-0.108694,33.219845,730.005737,188.642746,0.000000
24.132000,1.570637,-0.114250,33.242405,730.003052,189.373871,0.000000
24.154000,1.570773,-0.119312,33.265007,730.000366,190.105484,0.000000
24.176000,1.570908,-0.124794,33.287605,729.997681,190.837585,0.000000
24.198000,1.571045,-0.129921,33.310059,729.994995,191.570175,0.000000
24.220000,1.571185,-0.135250,33.332195,729.992310,192.303268,0.000000
24.242000,1.571334,-0.141165,33.355309,729.989136,193.036865,0.000000
24.264000,1.571489,-0.146835,33.377537,729.985779,193.770950,0.000000
24.286000,1.571647,-0.152781,33.399605,729.982422,194.505524,0.000000
24.308000,1.571804,-0.159037,33.422089,729.979065,195.240585,0.000000
24.330000,1.571952,-0.164730,33.444866,729.975708,195.976151,0.000000
24.352000,1.572095,-0.170337,33.467239,729.972046,196.712204,0.000000
24.374000,1.572239,-0.176113,33.489658,729.968018,197.448761,0.000000
24.396000,1.572388,-0.181506,33.512520,729.963989,198.185806,0.000000
24.418000,1.572538,-0.187311,33.534618,729.959961,198.923340,0.000000
24.440000,1.572687,-0.193191,33.556637,729.955933,199.661377,0.000000
24.462000,1.572837,-0.199124,33.579456,729.951843,200.399902,0.000000
24.484000,1.572989,-0.204981,33.601879,729.947144,201.138916,0.000000
24.506000,1.573147,-0.210992,33.624092,729.942444,201.878433,0.000000
24.528000,1.573310,-0.217287,33.646122,729.937744,202.618439,0.000000
24.550000,1.573475,-0.223512,33.668686,729.933044,203.358932,0.000000
24.572000,1.573633,-0.229373,33.691570,729.928284,204.099915,0.000000
24.594000,1.573781,-0.235739,33.714020,729.922913,204.841400,0.000000
24.616000,1.573927,-0.241818,33.736179,729.917542,205.583374,0.000000
24.638000,1.574075,-0.247447,33.758652,729.912170,206.325836,0.000000
24.660000,1.574226,-0.253079,33.781414,729.906799,207.068787,0.000000
24.682000,1.574377,-0.259085,33.803730,729.901428,207.812241,0.000000
24.704000,1.574535,-0.265716,33.825844,729.895386,208.556198,0.000000
24.726000,1.574706,-0.272316,33.848255,729.889343,209.300644,0.000000
24.748000,1.574886,-0.278344,33.871033,729.883301,210.045578,0.000000
24.770000,1.575064,-0.284996,33.892742,729.877258,210.791000,0.000000
24.792000,1.575230,-0.291708,33.915546,729.871033,211.536926,0.000000
24.814000,1.575389,-0.298244,33.938236,729.864319,212.283340,0.000000
24.836000,1.575545,-0.304515,33.960632,729.857605,213.030243,0.000000
24.858000,1.575697,-0.310711,33.982876,729.850891,213.777649,0.000000
24.880000,1.575845,-0.316736,34.005383,729.844177,214.525558,0.000000
24.902000,1.575995,-0.322587,34.027969,729.837158,215.273956,0.000000
24.924000,1.576160,-0.329173,34.050652,729.829773,216.022827,0.000000
24.946000,1.576339,-0.335858,34.073170,729.822388,216.772202,0.000000
24.968000,1.576528,-0.342621,34.095566,729.815002,217.522079,0.000000
24.990000,1.576722,-0.349230,34.118053,729.807617,218.272446,0.000000
25.012000,1.576906,-0.356495,34.140575,729.799683,219.023300,0.000000
25.034000,1.577077,-0.363713,34.163116,729.791626,219.774658,0.000000
25.056000,1.577238,-0.370286,34.185555,729.783569,220.526505,0.000000
25.078000,1.577394,-0.376641,34.208088,729.775513,221.278854,0.000000
25.100000,1.577546,-0.382958,34.230705,729.767273,222.031708,0.000000
25.122000,1.577696,-0.388820,34.253265,729.758545,222.785065,0.000000
25.144000,1.577855,-0.395755,34.275936,729.749817,223.538910,0.000000
25.166000,1.578037,-0.403019,34.298782,729.741089,224.293259,0.000000
25.188000,1.578234,-0.409463,34.321609,729.732361,225.048096,0.000000
25.210000,1.578440,-0.416202,34.344578,729.723145,225.803436,0.000000
25.232000,1.578639,-0.424239,34.366287,729.713745,226.559265,0.000000
25.254000,1.578821,-0.431221,34.389099,729.704346,227.315598,0.000000
25.276000,1.578991,-0.438402,34.412060,729.694946,228.072433,0.000000
25.298000,1.579148,-0.445071,34.434967,729.685242,228.829773,0.000000
25.320000,1.579300,-0.451272,34.457764,729.675171,229.587616,0.000000
25.342000,1.579451,-0.457723,34.480690,729.665100,230.345963,0.000000
25.364000,1.579602,-0.463981,34.503498,729.655029,231.104813,0.000000
25.386000,1.579782,-0.471294,34.526360,729.644958,231.864166,0.000000
25.408000,1.579983,-0.478499,34.549313,729.634338,232.624023,0.000000
25.430000,1.580198,-0.485359,34.572262,729.623596,233.384384,0.000000
25.452000,1.580415,-0.493243,34.594521,729.612854,234.145248,0.000000
25.474000,1.580609,-0.500798,34.617649,729.602112,234.906616,0.000000
25.496000,1.580787,-0.508307,34.640732,729.590942,235.668488,0.000000
25.518000,1.580948,-0.515112,34.663994,729.579529,236.430862,0.000000
25.540000,1.581102,-0.521739,34.687057,729.568115,237.193756,0.000000
25.562000,1.581249,-0.527788,34.710323,729.556702,237.957153,0.000000
25.584000,1.581399,-0.534136,34.733284,729.545227,238.721054,0.000000
25.606000,1.581573,-0.541615,34.756565,729.533142,239.485458,0.000000
25.628000,1.581778,-0.549012,34.779713,729.521057,240.250366,0.000000
25.650000,1.582000,-0.555990,34.803112,729.508972,241.015793,0.000000
25.672000,1.582227,-0.563687,34.825230,729.496887,241.781738,0.000000
25.694000,1.582432,-0.571931,34.848728,729.484192,242.548172,0.000000
25.716000,1.582614,-0.579478,34.872368,729.471436,243.315125,0.000000
25.738000,1.582779,-0.586457,34.895992,729.458679,244.082596,0.000000
25.760000,1.582930,-0.592955,34.919373,729.445923,244.850586,0.000000
25.782000,1.583076,-0.599172,34.942909,729.432678,245.619080,0.000000
25.804000,1.583219,-0.604883,34.966164,729.419250,246.388092,0.000000
25.826000,1.583389,-0.612911,34.989582,729.405823,247.157623,0.000000
25.848000,1.583596,-0.620125,35.013000,729.392395,247.927673,0.000000
25.870000,1.583824,-0.627477,35.036613,729.378784,248.698242,0.000000
25.892000,1.584061,-0.634930,35.059578,729.364685,249.469330,0.000000
25.914000,1.584274,-0.643461,35.083332,729.350586,250.240921,0.000000
25.936000,1.584461,-0.651081,35.107147,729.336487,251.013046,0.000000
25.958000,1.584625,-0.658129,35.131027,729.322144,251.785690,0.000000
25.980000,1.584774,-0.664768,35.154991,729.307373,252.558868,0.000000
26.002000,1.584914,-0.670716,35.178799,729.292603,253.332565,0.000000
26.024000,1.585052,-0.676618,35.202621,729.277832,254.106781,0.000000
26.046000,1.585199,-0.682317,35.226173,729.263062,254.881516,0.000000
26.068000,1.585351,-0.687617,35.249779,729.248108,255.656769,0.000000
26.090000,1.585494,-0.692000,35.273399,729.232666,256.432556,0.000000
26.112000,1.585614,-0.696197,35.296192,729.217224,257.208862,0.000000
26.134000,1.585700,-0.699844,35.320007,729.201782,257.985657,0.000000
26.156000,1.585763,-0.702533,35.343082,729.186340,258.762970,0.000000
26.178000,1.585819,-0.704055,35.365715,729.170898,259.540802,0.000000
26.200000,1.585880,-0.705293,35.388401,729.155457,260.319122,0.000000
26.222000,1.585953,-0.706862,35.410404,729.140015,261.097931,0.000000
26.244000,1.586041,-0.708305,35.432129,729.124573,261.877228,0.000000
26.266000,1.586148,-0.710486,35.453396,729.109131,262.656952,0.000000
26.288000,1.586269,-0.713011,35.474445,729.093689,263.437195,0.000000
26.310000,1.586403,-0.716559,35.495358,729.078247,264.217865,0.000000
26.332000,1.586546,-0.720292,35.515968,729.062256,264.998993,0.000000
26.354000,1.586692,-0.724796,35.536129,729.046143,265.780609,0.000000
26.376000,1.586838,-0.729360,35.556255,729.030029,266.562653,0.000000
26.398000,1.586984,-0.734133,35.576092,729.013916,267.345123,0.000000
26.420000,1.587126,-0.739253,35.595501,728.997803,268.128052,0.000000
26.442000,1.587263,-0.744025,35.614693,728.981689,268.911377,0.000000
26.464000,1.587471,-4.146570,35.214466,728.876404,269.684479,0.000000
26.486000,1.588306,-4.156141,35.209106,728.763550,270.456635,0.000000
26.508000,1.589468,-6.755830,34.696087,728.646301,271.227875,0.000000
26.530000,1.591048,-6.765108,34.694820,728.495056,271.990753,0.000000
26.552000,1.593130,-6.708027,34.730537,728.346680,272.754395,0.000000
26.574000,1.595844,-6.530268,34.793381,728.200989,273.519226,0.000000
26.596000,1.598747,-6.242698,34.845352,728.060669,274.285370,0.000000
26.618000,1.602095,-5.886462,34.884422,727.927490,275.052460,0.000000
26.640000,1.605847,-5.470581,34.919605,727.802856,275.820313,0.000000
26.662000,1.609831,-5.032653,34.955086,727.687683,276.588989,0.000000
26.684000,1.614035,-6.428576,34.633392,727.553772,277.352753,0.000000
26.706000,1.618806,-6.346382,34.621418,727.398987,278.111633,0.000000
26.728000,1.624302,-6.268891,34.614929,727.240723,278.869354,0.000000
26.750000,1.630481,-6.196711,34.611462,727.078857,279.626038,0.000000
26.772000,1.637269,-8.776095,33.860233,726.898315,280.375793,0.000000
26.794000,1.644723,-8.587858,33.894382,726.707397,281.121094,0.000000
26.816000,1.652767,-8.356634,33.937752,726.521057,281.867279,0.000000
26.838000,1.661301,-8.076315,33.986908,726.340515,282.614471,0.000000
26.860000,1.670173,-7.757438,34.039173,726.166626,283.362793,0.000000
26.882000,1.679243,-7.416912,34.095341,726.000122,284.112274,0.000000
26.904000,1.688405,-7.065517,34.154976,725.841003,284.863098,0.000000
26.926000,1.697673,-8.496863,33.725842,725.646240,285.603119,0.000000
26.948000,1.707278,-8.458556,33.720245,725.449036,286.341919,0.000000
26.970000,1.717139,-8.427608,33.716835,725.247498,287.079224,0.000000
26.992000,1.727156,-8.402090,33.716747,725.041443,287.815063,0.000000
27.014000,1.737278,-8.394676,33.713722,724.830811,288.549591,0.000000
27.036000,1.747438,-10.894485,32.778942,724.594727,289.272705,0.000000
27.058000,1.757976,-10.703461,32.840054,724.357239,289.994507,0.000000
27.080000,1.768823,-10.463731,32.914009,724.124573,290.717865,0.000000
27.102000,1.779834,-10.196350,32.993282,723.897522,291.442902,0.000000
27.124000,1.790826,-9.909726,33.078545,723.676636,292.169769,0.000000
27.146000,1.801422,-9.633756,33.163120,723.462036,292.898468,0.000000
27.168000,1.811234,-10.968294,32.660919,723.231934,293.621216,0.000000
27.190000,1.820823,-10.967179,32.658569,722.983643,294.337250,0.000000
27.212000,1.830302,-10.978163,32.655922,722.730469,295.051514,0.000000
27.234000,1.839555,-11.004466,32.651997,722.472046,295.763672,0.000000
27.256000,1.848468,-11.044263,32.645832,722.208191,296.474030,0.000000
27.278000,1.856881,-13.585627,31.489155,721.938477,297.182251,0.000000
27.300000,1.865036,-13.465724,31.541716,721.638245,297.874329,0.000000
27.322000,1.873351,-13.284744,31.625893,721.344116,298.569305,0.000000
27.344000,1.881715,-13.070700,31.722301,721.054321,299.266205,0.000000
27.366000,1.890030,-12.835123,31.824144,720.769531,299.965332,0.000000
27.388000,1.898031,-12.596808,31.927862,720.490051,300.666687,0.000000
27.410000,1.905358,-12.385969,32.023457,720.215576,301.370270,0.000000
27.432000,1.911911,-13.716928,31.410204,719.916077,302.062378,0.000000
27.454000,1.918428,-13.714902,31.415421,719.606995,302.750061,0.000000
27.476000,1.924934,-13.718715,31.420904,719.293213,303.435883,0.000000
27.498000,1.931372,-13.730465,31.425245,718.974854,304.119598,0.000000
27.520000,1.937651,-13.752583,31.427015,718.651428,304.801300,0.000000
27.542000,1.943670,-16.153032,30.096598,718.318298,305.477814,0.000000
27.564000,1.949709,-16.012863,30.172312,717.964478,306.140778,0.000000
27.586000,1.956032,-15.831253,30.275417,717.614258,306.805786,0.000000
27.608000,1.962544,-15.615343,30.392006,717.268494,307.473236,0.000000
27.630000,1.969135,-15.377722,30.517038,716.927734,308.143311,0.000000
27.652000,1.975606,-15.133184,30.645258,716.592346,308.816223,0.000000
27.674000,1.981700,-14.905486,30.767824,716.262268,309.491913,0.000000
27.696000,1.987324,-16.148142,30.069662,715.908020,310.154083,0.000000
27.718000,1.993047,-16.135048,30.079332,715.545593,310.811615,0.000000
27.740000,1.998858,-16.129942,30.087608,715.179016,311.466858,0.000000
27.762000,2.004710,-16.130871,30.094776,714.808105,312.119934,0.000000
27.784000,2.010525,-16.139753,30.099510,714.432800,312.770630,0.000000
27.806000,2.016217,-18.391914,28.602959,714.046326,313.414001,0.000000
27.828000,2.022085,-18.250605,28.692976,713.643311,314.044250,0.000000
27.850000,2.028285,-18.068754,28.812933,713.243896,314.676880,0.000000
27.872000,2.034725,-17.855923,28.947283,712.848816,315.312347,0.000000
27.894000,2.041286,-17.618456,29.093828,712.458862,315.950928,0.000000
27.916000,2.047826,-17.375193,29.243670,712.074158,316.592804,0.000000
27.938000,2.054081,-17.142254,29.389870,711.694763,317.237915,0.000000
27.960000,2.059975,-18.343704,28.581293,711.291504,317.866913,0.000000
27.982000,2.065991,-18.328068,28.591864,710.881226,318.491180,0.000000
28.004000,2.072107,-18.320030,28.601164,710.466980,319.113007,0.000000
28.026000,2.078267,-18.319399,28.608000,710.048767,319.732147,0.000000
28.048000,2.084376,-18.326853,28.611851,709.626282,320.348724,0.000000
28.070000,2.090372,-20.447838,26.946949,709.193604,320.957062,0.000000
28.092000,2.096541,-20.312290,27.049110,708.745239,321.551025,0.000000
28.114000,2.103047,-20.140150,27.181068,708.300293,322.147614,0.000000
28.136000,2.109767,-19.933729,27.334375,707.859619,322.747406,0.000000
28.158000,2.116608,-19.704100,27.500477,707.423767,323.350647,0.000000
28.180000,2.123412,-19.468105,27.671492,706.993103,323.957611,0.000000
28.202000,2.129905,-19.244562,27.835634,706.567566,324.568359,0.000000
28.224000,2.136022,-20.391979,26.925013,706.119080,325.160919,0.000000
28.246000,2.142301,-20.374985,26.938278,705.664368,325.748383,0.000000
28.268000,2.148733,-20.363689,26.950535,705.205994,326.333160,0.000000
28.290000,2.155232,-20.362648,26.957516,704.743958,326.915161,0.000000
28.312000,2.161708,-20.367672,26.962536,704.278015,327.494110,0.000000
28.334000,2.168075,-22.352392,25.137455,703.804382,328.066071,0.000000
28.356000,2.174537,-22.229004,25.246140,703.314026,328.620331,0.000000
28.378000,2.181309,-22.073044,25.386625,702.826782,329.177399,0.000000
28.400000,2.188321,-21.884550,25.552773,702.343384,329.738007,0.000000
28.422000,2.195467,-21.671631,25.734867,701.864502,330.302338,0.000000
28.444000,2.202575,-21.455021,25.920010,701.390259,330.870728,0.000000
28.466000,2.209343,-21.249548,26.098997,700.920776,331.443085,0.000000
28.488000,2.215653,-22.302572,25.119505,700.432312,331.997803,0.000000
28.510000,2.222060,-22.290562,25.131058,699.936340,332.545349,0.000000
28.532000,2.228556,-22.287874,25.137653,699.436829,333.089935,0.000000
28.554000,2.235061,-22.293995,25.139053,698.933960,333.631317,0.000000
28.576000,2.241467,-22.308092,25.137028,698.427246,334.169250,0.000000
28.598000,2.247636,-22.334545,25.125742,697.916382,334.703918,0.000000
28.620000,2.253756,-24.057957,23.255337,697.385986,335.214355,0.000000
28.642000,2.260145,-23.919676,23.403276,696.858337,335.727722,0.000000
28.664000,2.266724,-23.746347,23.582834,696.334167,336.244720,0.000000
28.686000,2.273405,-23.553473,23.776918,695.814026,336.765839,0.000000
28.708000,2.280090,-23.355230,23.975992,695.298279,337.291290,0.000000
28.730000,2.286523,-23.158916,24.174908,694.786865,337.821198,0.000000
28.752000,2.292534,-24.104019,23.144661,694.261414,338.335693,0.000000
28.774000,2.298594,-24.090586,23.158312,693.726868,338.840149,0.000000
28.796000,2.304794,-24.081190,23.172318,693.189209,339.341370,0.000000
28.818000,2.311089,-24.079988,23.180248,692.648315,339.839478,0.000000
28.840000,2.317416,-24.082260,23.187757,692.104248,340.334167,0.000000
28.862000,2.323675,-24.095810,23.186031,691.556824,340.825378,0.000000
28.884000,2.329885,-25.672951,21.182116,690.994202,341.294647,0.000000
28.906000,2.336422,-25.549753,21.335531,690.430786,341.762390,0.000000
28.928000,2.343221,-25.398739,21.519560,689.870422,342.233948,0.000000
28.950000,2.350173,-25.225830,21.723722,689.313660,342.709808,0.000000
28.972000,2.357119,-25.040812,21.941381,688.760864,343.190308,0.000000
28.994000,2.363832,-24.861525,22.154016,688.212158,343.675568,0.000000
29.016000,2.370044,-25.698053,21.083183,687.655518,344.150635,0.000000
29.038000,2.376208,-25.689037,21.093185,687.086975,344.610199,0.000000
29.060000,2.382460,-25.685144,21.101490,686.515625,345.066315,0.000000
29.082000,2.388764,-25.683798,21.111803,685.941467,345.518829,0.000000
29.104000,2.395048,-25.695553,21.106411,685.364258,345.967804,0.000000
29.126000,2.401188,-25.709246,21.103443,684.783569,346.413025,0.000000
29.148000,2.407176,-27.151447,18.948944,684.192505,346.841095,0.000000
29.170000,2.413379,-27.046558,19.102186,683.596375,347.259766,0.000000
29.192000,2.419836,-26.915901,19.291666,683.002930,347.682190,0.000000
29.214000,2.426478,-26.765070,19.503113,682.412598,348.109100,0.000000
29.236000,2.433199,-26.596661,19.735191,681.825623,348.540924,0.000000
29.258000,2.439789,-26.430595,19.965446,681.242371,348.977844,0.000000
29.280000,2.445968,-27.140532,18.890285,680.657532,349.411896,0.000000
29.302000,2.451994,-27.126421,18.905319,680.058228,349.824463,0.000000
29.324000,2.458185,-27.117292,18.921373,679.456848,350.233276,0.000000
29.346000,2.464478,-27.114561,18.931654,678.852966,350.638550,0.000000
29.368000,2.470810,-27.119131,18.935534,678.246521,351.040009,0.000000
29.390000,2.477081,-27.129526,18.933426,677.637146,351.437653,0.000000
29.412000,2.483203,-28.418175,16.645014,677.021606,351.824249,0.000000
29.434000,2.489413,-28.331337,16.793137,676.397400,352.192169,0.000000
29.456000,2.495921,-28.221718,16.984104,675.775330,352.563904,0.000000
29.478000,2.502622,-28.093105,17.199886,675.155945,352.940094,0.000000
29.500000,2.509410,-27.945543,17.440805,674.539612,353.321350,0.000000
29.522000,2.516129,-27.797024,17.684578,673.926575,353.707977,0.000000
29.544000,2.522503,-27.658329,17.916027,673.316711,354.099823,0.000000
29.566000,2.528504,-28.374905,16.628345,672.691895,354.465088,0.000000
29.588000,2.534650,-28.367052,16.642534,672.064575,354.824982,0.000000
29.610000,2.540916,-28.363110,16.657049,671.434937,355.181213,0.000000
29.632000,2.547231,-28.365061,16.664257,670.802979,355.533661,0.000000
29.654000,2.553508,-28.376587,16.658478,670.168823,355.881989,0.000000
29.676000,2.559657,-28.390598,16.652174,669.531860,356.226257,0.000000
29.698000,2.565712,-29.441301,14.369577,668.885315,356.545990,0.000000
29.720000,2.572072,-29.355186,14.552958,668.238525,356.864258,0.000000
29.742000,2.578669,-29.253092,14.762479,667.593811,357.186798,0.000000
29.764000,2.585392,-29.130373,15.006250,666.951660,357.514435,0.000000
29.786000,2.592128,-29.002468,15.258951,666.312317,357.847565,0.000000
29.808000,2.598629,-28.877039,15.509307,665.675781,358.186249,0.000000
29.830000,2.604682,-29.442129,14.269005,665.033691,358.512482,0.000000
29.852000,2.610734,-29.432108,14.288518,664.384216,358.822083,0.000000
29.874000,2.616924,-29.429928,14.297400,663.732849,359.127991,0.000000
29.896000,2.623190,-29.430510,14.308393,663.079529,359.429932,0.000000
